source,source_id,day,start_time,end_time,is_overnight,is_late_night_11pm
yelp,m66iFIV1UXCUY82sn_Ubgg,1,11 : 00,22 : 00,0,0
yelp,m66iFIV1UXCUY82sn_Ubgg,2,11 : 00,17 : 00,0,0
yelp,m66iFIV1UXCUY82sn_Ubgg,4,11 : 00,23 : 00,0,0
yelp,m66iFIV1UXCUY82sn_Ubgg,5,11 : 00,23 : 00,0,0
yelp,m66iFIV1UXCUY82sn_Ubgg,6,11 : 00,22 : 00,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,1,11 : 00,15 : 00,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,1,16 : 30,21 : 30,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,2,11 : 00,15 : 00,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,2,16 : 30,21 : 30,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,3,11 : 00,15 : 00,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,3,16 : 30,21 : 30,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,4,11 : 00,15 : 00,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,4,16 : 30,22 : 00,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,5,12 : 00,22 : 00,0,0
yelp,mAOcJjJwMfQn9UlsYvsPnQ,6,12 : 00,21 : 00,0,0
yelp,mBUl13DWXTJuojdvByMhOw,1,11 : 00,19 : 00,0,0
yelp,mBUl13DWXTJuojdvByMhOw,2,11 : 00,19 : 00,0,0
yelp,mBUl13DWXTJuojdvByMhOw,3,11 : 00,19 : 00,0,0
yelp,mBUl13DWXTJuojdvByMhOw,4,11 : 00,20 : 00,0,0
yelp,mBUl13DWXTJuojdvByMhOw,5,11 : 00,20 : 00,0,0
yelp,mf77ydEQUHqa41TEk70pkA,1,11 : 00,21 : 00,0,0
yelp,mf77ydEQUHqa41TEk70pkA,2,11 : 00,21 : 00,0,0
yelp,mf77ydEQUHqa41TEk70pkA,3,11 : 00,22 : 00,0,0
yelp,mf77ydEQUHqa41TEk70pkA,4,11 : 00,22 : 00,0,0
yelp,mf77ydEQUHqa41TEk70pkA,5,12 : 00,22 : 00,0,0
yelp,mf77ydEQUHqa41TEk70pkA,6,12 : 00,21 : 00,0,0
yelp,mlGafWdmtJHk3F8gJoFJiw,0,08 : 30,20 : 00,0,0
yelp,mlGafWdmtJHk3F8gJoFJiw,1,08 : 30,20 : 00,0,0
yelp,mlGafWdmtJHk3F8gJoFJiw,2,08 : 30,20 : 00,0,0
yelp,mlGafWdmtJHk3F8gJoFJiw,3,08 : 30,20 : 00,0,0
yelp,mlGafWdmtJHk3F8gJoFJiw,4,08 : 30,20 : 00,0,0
yelp,mlGafWdmtJHk3F8gJoFJiw,5,08 : 30,20 : 00,0,0
yelp,mlGafWdmtJHk3F8gJoFJiw,6,08 : 30,15 : 00,0,0
yelp,mVWa_B0sZPnbKUV2YrU5qg,1,11 : 00,20 : 00,0,0
yelp,mVWa_B0sZPnbKUV2YrU5qg,2,11 : 00,20 : 00,0,0
yelp,mVWa_B0sZPnbKUV2YrU5qg,3,11 : 00,20 : 00,0,0
yelp,mVWa_B0sZPnbKUV2YrU5qg,4,11 : 00,21 : 00,0,0
yelp,mVWa_B0sZPnbKUV2YrU5qg,5,11 : 00,21 : 00,0,0
yelp,mVWa_B0sZPnbKUV2YrU5qg,6,11 : 00,17 : 00,0,0
yelp,n4diWKcRvAFctwdRA6IPMg,0,11 : 30,22 : 00,0,0
yelp,n4diWKcRvAFctwdRA6IPMg,1,11 : 30,22 : 00,0,0
yelp,n4diWKcRvAFctwdRA6IPMg,2,11 : 30,22 : 00,0,0
yelp,n4diWKcRvAFctwdRA6IPMg,3,11 : 30,22 : 00,0,0
yelp,n4diWKcRvAFctwdRA6IPMg,4,11 : 30,22 : 30,0,0
yelp,n4diWKcRvAFctwdRA6IPMg,5,11 : 30,22 : 30,0,0
yelp,n4diWKcRvAFctwdRA6IPMg,6,11 : 30,22 : 00,0,0
yelp,NCcUQ-SBPTGSp1oFRHoRvA,0,11 : 30,21 : 00,0,0
yelp,NCcUQ-SBPTGSp1oFRHoRvA,1,11 : 30,21 : 00,0,0
yelp,NCcUQ-SBPTGSp1oFRHoRvA,2,11 : 30,21 : 00,0,0
yelp,NCcUQ-SBPTGSp1oFRHoRvA,3,11 : 30,21 : 00,0,0
yelp,NCcUQ-SBPTGSp1oFRHoRvA,4,11 : 30,22 : 00,0,0
yelp,NCcUQ-SBPTGSp1oFRHoRvA,5,11 : 30,22 : 00,0,0
yelp,NCcUQ-SBPTGSp1oFRHoRvA,6,11 : 30,21 : 00,0,0
yelp,noOUkFJ1TyIMXePZXMQlbw,0,11 : 00,20 : 30,0,0
yelp,noOUkFJ1TyIMXePZXMQlbw,1,11 : 00,20 : 30,0,0
yelp,noOUkFJ1TyIMXePZXMQlbw,3,11 : 00,20 : 30,0,0
yelp,noOUkFJ1TyIMXePZXMQlbw,4,11 : 00,20 : 30,0,0
yelp,noOUkFJ1TyIMXePZXMQlbw,5,11 : 00,20 : 30,0,0
yelp,noOUkFJ1TyIMXePZXMQlbw,6,11 : 00,20 : 30,0,0
yelp,NQp9tJxgoOuyRQGdgr3BRA,0,09 : 00,18 : 00,0,0
yelp,NQp9tJxgoOuyRQGdgr3BRA,1,09 : 00,18 : 00,0,0
yelp,NQp9tJxgoOuyRQGdgr3BRA,2,09 : 00,18 : 00,0,0
yelp,NQp9tJxgoOuyRQGdgr3BRA,3,09 : 00,18 : 00,0,0
yelp,NQp9tJxgoOuyRQGdgr3BRA,4,09 : 00,18 : 00,0,0
yelp,NQp9tJxgoOuyRQGdgr3BRA,5,09 : 00,18 : 00,0,0
yelp,NQp9tJxgoOuyRQGdgr3BRA,6,10 : 00,14 : 00,0,0
yelp,Nx1dEXXY3EfIGiyhCCjQuA,1,16 : 00,22 : 00,0,0
yelp,Nx1dEXXY3EfIGiyhCCjQuA,2,16 : 00,22 : 00,0,0
yelp,Nx1dEXXY3EfIGiyhCCjQuA,3,16 : 00,22 : 00,0,0
yelp,Nx1dEXXY3EfIGiyhCCjQuA,4,16 : 00,23 : 00,0,0
yelp,Nx1dEXXY3EfIGiyhCCjQuA,5,16 : 00,23 : 00,0,0
yelp,O8_uEW7j8FO61ofF1KgR5Q,0,09 : 00,21 : 00,0,0
yelp,O8_uEW7j8FO61ofF1KgR5Q,1,09 : 00,21 : 00,0,0
yelp,O8_uEW7j8FO61ofF1KgR5Q,2,09 : 00,21 : 00,0,0
yelp,O8_uEW7j8FO61ofF1KgR5Q,3,09 : 00,22 : 00,0,0
yelp,O8_uEW7j8FO61ofF1KgR5Q,4,09 : 00,22 : 00,0,0
yelp,O8_uEW7j8FO61ofF1KgR5Q,5,09 : 00,22 : 00,0,0
yelp,O8_uEW7j8FO61ofF1KgR5Q,6,09 : 00,21 : 00,0,0
yelp,oF344ESz0ZbbAG4Aa7wfXw,0,11 : 00,00 : 00,1,1
yelp,oF344ESz0ZbbAG4Aa7wfXw,1,11 : 00,00 : 00,1,1
yelp,oF344ESz0ZbbAG4Aa7wfXw,2,11 : 00,00 : 00,1,1
yelp,oF344ESz0ZbbAG4Aa7wfXw,3,11 : 00,00 : 00,1,1
yelp,oF344ESz0ZbbAG4Aa7wfXw,4,11 : 00,00 : 00,1,1
yelp,oF344ESz0ZbbAG4Aa7wfXw,5,11 : 00,00 : 00,1,1
yelp,oF344ESz0ZbbAG4Aa7wfXw,6,11 : 00,00 : 00,1,1
yelp,OK_--wLgyXwF4Btv04cZ0A,0,11 : 30,21 : 00,0,0
yelp,OK_--wLgyXwF4Btv04cZ0A,1,11 : 30,21 : 00,0,0
yelp,OK_--wLgyXwF4Btv04cZ0A,2,11 : 30,21 : 00,0,0
yelp,OK_--wLgyXwF4Btv04cZ0A,3,11 : 30,21 : 00,0,0
yelp,OK_--wLgyXwF4Btv04cZ0A,4,11 : 30,22 : 00,0,0
yelp,OK_--wLgyXwF4Btv04cZ0A,5,11 : 30,22 : 00,0,0
yelp,OK_--wLgyXwF4Btv04cZ0A,6,11 : 30,21 : 00,0,0
yelp,ORCImXryHa7e2EXmYdyKzA,0,11 : 00,20 : 00,0,0
yelp,ORCImXryHa7e2EXmYdyKzA,1,11 : 00,21 : 00,0,0
yelp,ORCImXryHa7e2EXmYdyKzA,2,11 : 00,20 : 00,0,0
yelp,ORCImXryHa7e2EXmYdyKzA,3,11 : 00,21 : 00,0,0
yelp,ORCImXryHa7e2EXmYdyKzA,4,11 : 00,21 : 00,0,0
yelp,ORCImXryHa7e2EXmYdyKzA,5,11 : 00,21 : 00,0,0
yelp,ORCImXryHa7e2EXmYdyKzA,6,11 : 00,20 : 00,0,0
yelp,OSpU_DF50MSl8vNW5Xsm3g,0,10 : 00,21 : 00,0,0
yelp,OSpU_DF50MSl8vNW5Xsm3g,1,10 : 00,21 : 00,0,0
yelp,OSpU_DF50MSl8vNW5Xsm3g,2,10 : 00,21 : 00,0,0
yelp,OSpU_DF50MSl8vNW5Xsm3g,3,10 : 00,21 : 00,0,0
yelp,OSpU_DF50MSl8vNW5Xsm3g,4,10 : 00,21 : 00,0,0
yelp,OSpU_DF50MSl8vNW5Xsm3g,5,10 : 00,21 : 00,0,0
yelp,OSpU_DF50MSl8vNW5Xsm3g,6,10 : 00,21 : 00,0,0
yelp,oTBEIzQDE_BYxZtZbTBE8g,0,10 : 00,20 : 00,0,0
yelp,oTBEIzQDE_BYxZtZbTBE8g,1,10 : 00,20 : 00,0,0
yelp,oTBEIzQDE_BYxZtZbTBE8g,2,10 : 00,20 : 00,0,0
yelp,oTBEIzQDE_BYxZtZbTBE8g,3,10 : 00,20 : 00,0,0
yelp,oTBEIzQDE_BYxZtZbTBE8g,4,10 : 00,20 : 00,0,0
yelp,oTBEIzQDE_BYxZtZbTBE8g,5,10 : 00,20 : 00,0,0
yelp,OZq6qi1PbUKYL3lnPH4JCg,0,08 : 00,20 : 00,0,0
yelp,OZq6qi1PbUKYL3lnPH4JCg,1,08 : 00,20 : 00,0,0
yelp,OZq6qi1PbUKYL3lnPH4JCg,2,08 : 00,20 : 00,0,0
yelp,OZq6qi1PbUKYL3lnPH4JCg,3,08 : 00,20 : 00,0,0
yelp,OZq6qi1PbUKYL3lnPH4JCg,4,08 : 00,20 : 00,0,0
yelp,OZq6qi1PbUKYL3lnPH4JCg,5,08 : 00,19 : 00,0,0
yelp,OZq6qi1PbUKYL3lnPH4JCg,6,08 : 00,19 : 00,0,0
yelp,P2rmZJuOsYEDLxyF0tdHUA,0,11 : 00,19 : 30,0,0
yelp,P2rmZJuOsYEDLxyF0tdHUA,1,11 : 00,19 : 30,0,0
yelp,P2rmZJuOsYEDLxyF0tdHUA,2,11 : 00,19 : 30,0,0
yelp,P2rmZJuOsYEDLxyF0tdHUA,3,11 : 00,19 : 30,0,0
yelp,P2rmZJuOsYEDLxyF0tdHUA,4,11 : 00,19 : 30,0,0
yelp,P2rmZJuOsYEDLxyF0tdHUA,5,11 : 00,19 : 30,0,0
yelp,P2rmZJuOsYEDLxyF0tdHUA,6,11 : 00,19 : 30,0,0
yelp,p31x-FIvjCM8Br2MyQ9tlQ,0,07 : 00,18 : 00,0,0
yelp,p31x-FIvjCM8Br2MyQ9tlQ,1,07 : 00,18 : 00,0,0
yelp,p31x-FIvjCM8Br2MyQ9tlQ,2,07 : 00,18 : 00,0,0
yelp,p31x-FIvjCM8Br2MyQ9tlQ,3,07 : 00,18 : 00,0,0
yelp,p31x-FIvjCM8Br2MyQ9tlQ,4,07 : 00,18 : 00,0,0
yelp,p31x-FIvjCM8Br2MyQ9tlQ,5,07 : 00,18 : 00,0,0
yelp,p31x-FIvjCM8Br2MyQ9tlQ,6,07 : 00,18 : 00,0,0
yelp,p8ArY2BBZB2TppW2qYG75Q,0,09 : 00,21 : 00,0,0
yelp,p8ArY2BBZB2TppW2qYG75Q,1,09 : 00,21 : 00,0,0
yelp,p8ArY2BBZB2TppW2qYG75Q,2,09 : 00,21 : 00,0,0
yelp,p8ArY2BBZB2TppW2qYG75Q,3,09 : 00,21 : 00,0,0
yelp,p8ArY2BBZB2TppW2qYG75Q,4,09 : 00,21 : 00,0,0
yelp,p8ArY2BBZB2TppW2qYG75Q,5,09 : 00,21 : 00,0,0
yelp,p8ArY2BBZB2TppW2qYG75Q,6,09 : 00,21 : 00,0,0
yelp,p_acXZANMscvg4lycU9QrA,0,16 : 00,00 : 00,1,1
yelp,p_acXZANMscvg4lycU9QrA,1,16 : 00,00 : 00,1,1
yelp,p_acXZANMscvg4lycU9QrA,2,16 : 00,01 : 30,1,1
yelp,p_acXZANMscvg4lycU9QrA,3,16 : 00,01 : 30,1,1
yelp,p_acXZANMscvg4lycU9QrA,4,11 : 30,01 : 30,1,1
yelp,p_acXZANMscvg4lycU9QrA,5,11 : 30,01 : 30,1,1
yelp,p_acXZANMscvg4lycU9QrA,6,11 : 30,00 : 00,1,1
yelp,PlUIgHH2yHX7rxmNQPLz4A,0,11 : 00,22 : 00,0,0
yelp,PlUIgHH2yHX7rxmNQPLz4A,1,11 : 00,22 : 00,0,0
yelp,PlUIgHH2yHX7rxmNQPLz4A,2,11 : 00,22 : 00,0,0
yelp,PlUIgHH2yHX7rxmNQPLz4A,3,11 : 00,22 : 00,0,0
yelp,PlUIgHH2yHX7rxmNQPLz4A,4,11 : 00,22 : 00,0,0
yelp,PlUIgHH2yHX7rxmNQPLz4A,5,11 : 00,22 : 00,0,0
yelp,PlUIgHH2yHX7rxmNQPLz4A,6,11 : 00,22 : 00,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,0,11 : 30,14 : 30,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,0,17 : 00,21 : 00,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,2,11 : 30,14 : 30,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,2,17 : 00,21 : 00,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,3,11 : 30,14 : 30,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,3,17 : 00,21 : 00,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,4,11 : 30,14 : 30,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,4,17 : 00,22 : 00,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,5,11 : 30,14 : 30,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,5,17 : 00,22 : 00,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,6,11 : 30,14 : 30,0,0
yelp,PmIaEMIHUeL3vYMqYmMaHg,6,17 : 00,21 : 00,0,0
yelp,pvwGB6dvjR_kqSbsrVTzhQ,0,11 : 00,22 : 00,0,0
yelp,pvwGB6dvjR_kqSbsrVTzhQ,1,11 : 00,22 : 00,0,0
yelp,pvwGB6dvjR_kqSbsrVTzhQ,2,11 : 00,22 : 00,0,0
yelp,pvwGB6dvjR_kqSbsrVTzhQ,3,11 : 00,22 : 00,0,0
yelp,pvwGB6dvjR_kqSbsrVTzhQ,4,11 : 00,23 : 00,0,0
yelp,pvwGB6dvjR_kqSbsrVTzhQ,5,11 : 00,23 : 00,0,0
yelp,pvwGB6dvjR_kqSbsrVTzhQ,6,11 : 00,22 : 00,0,0
yelp,PYp9fOYKtZOiQ3i8_uaT_A,0,10 : 00,02 : 00,1,1
yelp,PYp9fOYKtZOiQ3i8_uaT_A,1,10 : 00,02 : 00,1,1
yelp,PYp9fOYKtZOiQ3i8_uaT_A,2,10 : 00,02 : 00,1,1
yelp,PYp9fOYKtZOiQ3i8_uaT_A,3,10 : 00,02 : 00,1,1
yelp,PYp9fOYKtZOiQ3i8_uaT_A,4,10 : 00,03 : 00,1,1
yelp,PYp9fOYKtZOiQ3i8_uaT_A,5,10 : 00,03 : 00,1,1
yelp,PYp9fOYKtZOiQ3i8_uaT_A,6,10 : 00,02 : 00,1,1
yelp,Q2_nlXuhXfBhvkOo1Qiaow,0,11 : 30,21 : 00,0,0
yelp,Q2_nlXuhXfBhvkOo1Qiaow,1,11 : 30,21 : 00,0,0
yelp,Q2_nlXuhXfBhvkOo1Qiaow,2,11 : 30,21 : 00,0,0
yelp,Q2_nlXuhXfBhvkOo1Qiaow,3,11 : 30,21 : 00,0,0
yelp,Q2_nlXuhXfBhvkOo1Qiaow,4,11 : 30,22 : 00,0,0
yelp,Q2_nlXuhXfBhvkOo1Qiaow,5,11 : 30,22 : 00,0,0
yelp,Q2_nlXuhXfBhvkOo1Qiaow,6,12 : 00,21 : 00,0,0
yelp,QEXYxYcv3sly1BUgyWflPA,0,07 : 00,13 : 00,0,0
yelp,QEXYxYcv3sly1BUgyWflPA,1,07 : 00,13 : 00,0,0
yelp,QEXYxYcv3sly1BUgyWflPA,2,07 : 00,13 : 00,0,0
yelp,QEXYxYcv3sly1BUgyWflPA,3,07 : 00,13 : 00,0,0
yelp,QEXYxYcv3sly1BUgyWflPA,4,07 : 00,13 : 00,0,0
yelp,QEXYxYcv3sly1BUgyWflPA,5,07 : 00,14 : 00,0,0
yelp,QEXYxYcv3sly1BUgyWflPA,6,07 : 00,14 : 00,0,0
yelp,QgkEQvj-TJI58ifSul0Tcg,0,11 : 00,22 : 00,0,0
yelp,QgkEQvj-TJI58ifSul0Tcg,1,11 : 00,22 : 00,0,0
yelp,QgkEQvj-TJI58ifSul0Tcg,2,11 : 00,22 : 00,0,0
yelp,QgkEQvj-TJI58ifSul0Tcg,3,11 : 00,22 : 00,0,0
yelp,QgkEQvj-TJI58ifSul0Tcg,4,11 : 00,23 : 00,0,0
yelp,QgkEQvj-TJI58ifSul0Tcg,5,11 : 00,23 : 00,0,0
yelp,QgkEQvj-TJI58ifSul0Tcg,6,12 : 00,22 : 00,0,0
yelp,Qj3bLY021R8Z87iA4GIR4w,1,12 : 30,21 : 00,0,0
yelp,Qj3bLY021R8Z87iA4GIR4w,2,12 : 00,21 : 00,0,0
yelp,Qj3bLY021R8Z87iA4GIR4w,3,12 : 00,21 : 00,0,0
yelp,Qj3bLY021R8Z87iA4GIR4w,4,12 : 00,23 : 00,0,0
yelp,Qj3bLY021R8Z87iA4GIR4w,5,12 : 30,22 : 00,0,0
yelp,Qj3bLY021R8Z87iA4GIR4w,6,12 : 00,20 : 30,0,0
yelp,QPCThOSMR94LqeWNzyAalA,0,07 : 00,14 : 30,0,0
yelp,QPCThOSMR94LqeWNzyAalA,1,07 : 00,14 : 30,0,0
yelp,QPCThOSMR94LqeWNzyAalA,2,07 : 00,14 : 30,0,0
yelp,QPCThOSMR94LqeWNzyAalA,3,07 : 00,14 : 30,0,0
yelp,QPCThOSMR94LqeWNzyAalA,4,07 : 00,14 : 30,0,0
yelp,QPCThOSMR94LqeWNzyAalA,5,07 : 00,14 : 30,0,0
yelp,QPCThOSMR94LqeWNzyAalA,6,07 : 00,14 : 30,0,0
yelp,qPwCNLNSLD2E0MS5NDeUwQ,2,11 : 30,18 : 30,0,0
yelp,qPwCNLNSLD2E0MS5NDeUwQ,3,11 : 30,18 : 30,0,0
yelp,qPwCNLNSLD2E0MS5NDeUwQ,4,11 : 30,18 : 30,0,0
yelp,qPwCNLNSLD2E0MS5NDeUwQ,5,11 : 30,18 : 30,0,0
yelp,QRYuVv6LbuXKD4GKxPHxMQ,0,11 : 00,21 : 00,0,0
yelp,QRYuVv6LbuXKD4GKxPHxMQ,1,11 : 00,21 : 00,0,0
yelp,QRYuVv6LbuXKD4GKxPHxMQ,2,11 : 00,21 : 00,0,0
yelp,QRYuVv6LbuXKD4GKxPHxMQ,3,11 : 00,21 : 00,0,0
yelp,QRYuVv6LbuXKD4GKxPHxMQ,4,11 : 00,21 : 00,0,0
yelp,QRYuVv6LbuXKD4GKxPHxMQ,5,11 : 00,21 : 00,0,0
yelp,QRYuVv6LbuXKD4GKxPHxMQ,6,18 : 00,20 : 30,0,0
yelp,qXc1LQi_uL6zgALJHOpDxQ,0,11 : 00,20 : 00,0,0
yelp,qXc1LQi_uL6zgALJHOpDxQ,1,11 : 00,20 : 00,0,0
yelp,qXc1LQi_uL6zgALJHOpDxQ,2,11 : 00,20 : 00,0,0
yelp,qXc1LQi_uL6zgALJHOpDxQ,3,11 : 00,20 : 00,0,0
yelp,qXc1LQi_uL6zgALJHOpDxQ,4,11 : 00,20 : 00,0,0
yelp,qXc1LQi_uL6zgALJHOpDxQ,5,11 : 00,20 : 00,0,0
yelp,qXc1LQi_uL6zgALJHOpDxQ,6,12 : 00,18 : 00,0,0
yelp,r-X4Hkgc2-QthQuxSyeJvQ,0,11 : 30,21 : 00,0,0
yelp,r-X4Hkgc2-QthQuxSyeJvQ,1,11 : 30,21 : 00,0,0
yelp,r-X4Hkgc2-QthQuxSyeJvQ,2,11 : 30,21 : 00,0,0
yelp,r-X4Hkgc2-QthQuxSyeJvQ,3,11 : 30,21 : 00,0,0
yelp,r-X4Hkgc2-QthQuxSyeJvQ,4,11 : 30,22 : 00,0,0
yelp,r-X4Hkgc2-QthQuxSyeJvQ,5,11 : 30,22 : 00,0,0
yelp,r-X4Hkgc2-QthQuxSyeJvQ,6,11 : 30,21 : 00,0,0
yelp,rAFwZ8QtoJTH-Nm9jDnR8A,0,11 : 00,21 : 30,0,0
yelp,rAFwZ8QtoJTH-Nm9jDnR8A,1,11 : 00,21 : 30,0,0
yelp,rAFwZ8QtoJTH-Nm9jDnR8A,2,11 : 00,21 : 30,0,0
yelp,rAFwZ8QtoJTH-Nm9jDnR8A,3,11 : 00,21 : 30,0,0
yelp,rAFwZ8QtoJTH-Nm9jDnR8A,4,11 : 00,21 : 30,0,0
yelp,rAFwZ8QtoJTH-Nm9jDnR8A,5,11 : 00,21 : 30,0,0
yelp,rAFwZ8QtoJTH-Nm9jDnR8A,6,11 : 00,21 : 30,0,0
yelp,rirAl4R82iP1UoOBDJSD7Q,0,10 : 45,22 : 00,0,0
yelp,rirAl4R82iP1UoOBDJSD7Q,1,10 : 45,22 : 00,0,0
yelp,rirAl4R82iP1UoOBDJSD7Q,2,10 : 45,22 : 00,0,0
yelp,rirAl4R82iP1UoOBDJSD7Q,3,10 : 45,22 : 00,0,0
yelp,rirAl4R82iP1UoOBDJSD7Q,4,10 : 45,23 : 00,0,0
yelp,rirAl4R82iP1UoOBDJSD7Q,5,10 : 45,23 : 00,0,0
yelp,rirAl4R82iP1UoOBDJSD7Q,6,10 : 45,22 : 00,0,0
yelp,RlBx_YEnsFYnwJ7_S9VG3A,0,11 : 30,20 : 00,0,0
yelp,RlBx_YEnsFYnwJ7_S9VG3A,1,11 : 30,20 : 00,0,0
yelp,RlBx_YEnsFYnwJ7_S9VG3A,2,11 : 30,20 : 00,0,0
yelp,RlBx_YEnsFYnwJ7_S9VG3A,3,11 : 30,21 : 00,0,0
yelp,RlBx_YEnsFYnwJ7_S9VG3A,4,11 : 30,22 : 00,0,0
yelp,RyP_OAZhu6TFgXDxv1sPCw,0,11 : 00,23 : 00,0,0
yelp,RyP_OAZhu6TFgXDxv1sPCw,1,11 : 00,23 : 00,0,0
yelp,RyP_OAZhu6TFgXDxv1sPCw,2,11 : 00,23 : 00,0,0
yelp,RyP_OAZhu6TFgXDxv1sPCw,3,11 : 00,23 : 00,0,0
yelp,RyP_OAZhu6TFgXDxv1sPCw,4,11 : 00,23 : 00,0,0
yelp,RyP_OAZhu6TFgXDxv1sPCw,5,11 : 00,23 : 00,0,0
yelp,RyP_OAZhu6TFgXDxv1sPCw,6,11 : 00,23 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,0,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,1,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,2,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,3,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,4,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,5,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,6,10 : 00,18 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,0,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,1,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,2,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,3,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,4,15 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,5,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,6,13 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,0,16 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,1,16 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,2,14 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,3,14 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,4,12 : 00,23 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,5,12 : 00,23 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,6,12 : 00,22 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,0,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,1,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,2,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,3,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,4,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,5,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,6,10 : 00,20 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,0,17 : 00,21 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,1,17 : 00,22 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,2,17 : 00,22 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,3,17 : 00,22 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,4,17 : 00,23 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,5,15 : 00,23 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,6,11 : 00,21 : 00,0,0
yelp,T6zndpRoskQjjc0mREqyhw,0,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,1,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,2,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,3,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,4,11 : 30,22 : 00,0,0
yelp,T6zndpRoskQjjc0mREqyhw,5,11 : 30,22 : 00,0,0
yelp,T6zndpRoskQjjc0mREqyhw,6,11 : 30,20 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,0,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,1,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,2,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,3,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,4,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,5,11 : 00,16 : 00,0,0
